1906-09-12,21069750,"The Gadfly, 12 September 1906",http://nla.gov.au/nla.news-page21069750,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21069750/level3
1907-05-29,21067510,"The Gadfly, 29 May 1907",http://nla.gov.au/nla.news-page21067510,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21067510/level3
1907-12-11,21196682,"The Gadfly, 11 December 1907",http://nla.gov.au/nla.news-page21196682,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196682/level3
1908-02-26,21196846,"The Gadfly, 26 February 1908",http://nla.gov.au/nla.news-page21196846,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196846/level3
1908-11-11,21197480,"The Gadfly, 11 November 1908",http://nla.gov.au/nla.news-page21197480,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197480/level3
1908-12-23,21197588,"The Gadfly, 23 December 1908",http://nla.gov.au/nla.news-page21197588,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197588/level3
1909-01-27,21197674,"The Gadfly, 27 January 1909",http://nla.gov.au/nla.news-page21197674,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197674/level3
1907-09-25,21196549,"The Gadfly, 25 September 1907",http://nla.gov.au/nla.news-page21196549,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196549/level3
1907-10-30,21196608,"The Gadfly, 30 October 1907",http://nla.gov.au/nla.news-page21196608,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196608/level3
1907-12-18,21196694,"The Gadfly, 18 December 1907",http://nla.gov.au/nla.news-page21196694,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196694/level3
1907-08-14,21196473,"The Gadfly, 14 August 1907",http://nla.gov.au/nla.news-page21196473,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196473/level3
1908-07-29,21197198,"The Gadfly, 29 July 1908",http://nla.gov.au/nla.news-page21197198,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197198/level3
1908-02-05,21196794,"The Gadfly,  5 February 1908",http://nla.gov.au/nla.news-page21196794,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196794/level3
1908-09-02,21197278,"The Gadfly,  2 September 1908",http://nla.gov.au/nla.news-page21197278,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197278/level3
1908-10-28,21197444,"The Gadfly, 28 October 1908",http://nla.gov.au/nla.news-page21197444,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197444/level3
1907-11-06,21196622,"The Gadfly,  6 November 1907",http://nla.gov.au/nla.news-page21196622,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196622/level3
1907-12-04,21196670,"The Gadfly,  4 December 1907",http://nla.gov.au/nla.news-page21196670,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196670/level3
1908-07-15,21197166,"The Gadfly, 15 July 1908",http://nla.gov.au/nla.news-page21197166,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197166/level3
1908-09-26,21197262,"The Gadfly, 26 September 1908",http://nla.gov.au/nla.news-page21197262,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197262/level3
1908-03-25,21196910,"The Gadfly, 25 March 1908",http://nla.gov.au/nla.news-page21196910,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196910/level3
1909-01-06,21197624,"The Gadfly,  6 January 1909",http://nla.gov.au/nla.news-page21197624,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197624/level3
1908-01-15,21196758,"The Gadfly, 15 January 1908",http://nla.gov.au/nla.news-page21196758,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196758/level3
1908-02-19,21196830,"The Gadfly, 19 February 1908",http://nla.gov.au/nla.news-page21196830,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196830/level3
1908-09-16,21197324,"The Gadfly, 16 September 1908",http://nla.gov.au/nla.news-page21197324,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197324/level3
1908-04-08,21196942,"The Gadfly,  8 April 1908",http://nla.gov.au/nla.news-page21196942,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196942/level3
1908-12-09,21197544,"The Gadfly,  9 December 1908",http://nla.gov.au/nla.news-page21197544,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197544/level3
1908-06-17,21197098,"The Gadfly, 17 June 1908",http://nla.gov.au/nla.news-page21197098,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197098/level3
1907-08-21,21196485,"The Gadfly, 21 August 1907",http://nla.gov.au/nla.news-page21196485,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196485/level3
1908-01-08,21196746,"The Gadfly,  8 January 1908",http://nla.gov.au/nla.news-page21196746,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196746/level3
1908-01-22,21196770,"The Gadfly, 22 January 1908",http://nla.gov.au/nla.news-page21196770,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196770/level3
1908-01-29,21196782,"The Gadfly, 29 January 1908",http://nla.gov.au/nla.news-page21196782,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196782/level3
1908-03-11,21196878,"The Gadfly, 11 March 1908",http://nla.gov.au/nla.news-page21196878,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196878/level3
1908-05-13,21197018,"The Gadfly, 13 May 1908",http://nla.gov.au/nla.news-page21197018,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197018/level3
1908-11-25,21197512,"The Gadfly, 25 November 1908",http://nla.gov.au/nla.news-page21197512,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197512/level3
1908-05-27,21197050,"The Gadfly, 27 May 1908",http://nla.gov.au/nla.news-page21197050,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197050/level3
1908-06-10,21197082,"The Gadfly, 10 June 1908",http://nla.gov.au/nla.news-page21197082,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197082/level3
1909-02-24,21197738,"The Gadfly, 24 February 1909",http://nla.gov.au/nla.news-page21197738,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197738/level3
1907-08-28,21196497,"The Gadfly, 28 August 1907",http://nla.gov.au/nla.news-page21196497,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196497/level3
1907-10-23,21196596,"The Gadfly, 23 October 1907",http://nla.gov.au/nla.news-page21196596,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196596/level3
1907-11-27,21196658,"The Gadfly, 27 November 1907",http://nla.gov.au/nla.news-page21196658,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196658/level3
1908-08-05,21197214,"The Gadfly,  5 August 1908",http://nla.gov.au/nla.news-page21197214,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197214/level3
1909-02-10,21197706,"The Gadfly, 10 February 1909",http://nla.gov.au/nla.news-page21197706,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197706/level3
1907-08-28,21196497,"The Gadfly, 28 August 1907",http://nla.gov.au/nla.news-page21196497,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196497/level3
1908-10-14,21197404,"The Gadfly, 14 October 1908",http://nla.gov.au/nla.news-page21197404,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197404/level3
1907-08-07,21196461,"The Gadfly,  7 August 1907",http://nla.gov.au/nla.news-page21196461,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196461/level3
1907-09-18,21196537,"The Gadfly, 18 September 1907",http://nla.gov.au/nla.news-page21196537,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196537/level3
1908-01-02,21196734,"The Gadfly,  2 January 1908",http://nla.gov.au/nla.news-page21196734,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196734/level3
1908-08-12,21197230,"The Gadfly, 12 August 1908",http://nla.gov.au/nla.news-page21197230,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197230/level3
1908-06-24,21197118,"The Gadfly, 24 June 1908",http://nla.gov.au/nla.news-page21197118,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197118/level3
1908-02-12,21196810,"The Gadfly, 12 February 1908",http://nla.gov.au/nla.news-page21196810,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196810/level3
1908-11-04,21197464,"The Gadfly,  4 November 1908",http://nla.gov.au/nla.news-page21197464,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197464/level3
1907-08-14,21196473,"The Gadfly, 14 August 1907",http://nla.gov.au/nla.news-page21196473,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196473/level3
1907-09-04,21196509,"The Gadfly,  4 September 1907",http://nla.gov.au/nla.news-page21196509,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196509/level3
1908-03-04,21196862,"The Gadfly,  4 March 1908",http://nla.gov.au/nla.news-page21196862,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196862/level3
1908-09-30,21197364,"The Gadfly, 30 September 1908",http://nla.gov.au/nla.news-page21197364,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197364/level3
1908-11-18,21197496,"The Gadfly, 18 November 1908",http://nla.gov.au/nla.news-page21197496,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197496/level3
1909-01-13,21197640,"The Gadfly, 13 January 1909",http://nla.gov.au/nla.news-page21197640,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197640/level3
1907-08-07,21196461,"The Gadfly,  7 August 1907",http://nla.gov.au/nla.news-page21196461,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196461/level3
1907-09-11,21196521,"The Gadfly, 11 September 1907",http://nla.gov.au/nla.news-page21196521,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196521/level3
1907-10-02,21196560,"The Gadfly,  2 October 1907",http://nla.gov.au/nla.news-page21196560,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196560/level3
1907-11-13,21196634,"The Gadfly, 13 November 1907",http://nla.gov.au/nla.news-page21196634,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196634/level3
1907-12-24,21196722,"The Gadfly, 24 December 1907",http://nla.gov.au/nla.news-page21196722,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196722/level3
1908-07-22,21197182,"The Gadfly, 22 July 1908",http://nla.gov.au/nla.news-page21197182,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197182/level3
1908-09-23,21197344,"The Gadfly, 23 September 1908",http://nla.gov.au/nla.news-page21197344,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197344/level3
1908-04-15,21196958,"The Gadfly, 15 April 1908",http://nla.gov.au/nla.news-page21196958,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196958/level3
1908-04-22,21196974,"The Gadfly, 22 April 1908",http://nla.gov.au/nla.news-page21196974,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196974/level3
1909-02-03,21197690,"The Gadfly,  3 February 1909",http://nla.gov.au/nla.news-page21197690,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197690/level3
1907-08-21,21196485,"The Gadfly, 21 August 1907",http://nla.gov.au/nla.news-page21196485,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196485/level3
1907-10-09,21196572,"The Gadfly,  9 October 1907",http://nla.gov.au/nla.news-page21196572,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196572/level3
1908-07-01,21197134,"The Gadfly,  1 July 1908",http://nla.gov.au/nla.news-page21197134,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197134/level3
1908-07-08,21197150,"The Gadfly,  8 July 1908",http://nla.gov.au/nla.news-page21197150,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197150/level3
1908-03-18,21196894,"The Gadfly, 18 March 1908",http://nla.gov.au/nla.news-page21196894,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196894/level3
1908-05-20,21197034,"The Gadfly, 20 May 1908",http://nla.gov.au/nla.news-page21197034,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197034/level3
1908-06-03,21197066,"The Gadfly,  3 June 1908",http://nla.gov.au/nla.news-page21197066,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197066/level3
1909-01-20,21197658,"The Gadfly, 20 January 1909",http://nla.gov.au/nla.news-page21197658,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197658/level3
1907-10-16,21196584,"The Gadfly, 16 October 1907",http://nla.gov.au/nla.news-page21196584,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196584/level3
1907-11-20,21196646,"The Gadfly, 20 November 1907",http://nla.gov.au/nla.news-page21196646,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196646/level3
1908-09-09,21197296,"The Gadfly,  9 September 1908",http://nla.gov.au/nla.news-page21197296,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197296/level3
1908-09-19,21197246,"The Gadfly, 19 September 1908",http://nla.gov.au/nla.news-page21197246,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197246/level3
1908-04-01,21196926,"The Gadfly,  1 April 1908",http://nla.gov.au/nla.news-page21196926,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196926/level3
1908-05-06,21197002,"The Gadfly,  6 May 1908",http://nla.gov.au/nla.news-page21197002,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197002/level3
1908-12-02,21197528,"The Gadfly,  2 December 1908",http://nla.gov.au/nla.news-page21197528,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197528/level3
1908-12-16,21197560,"The Gadfly, 16 December 1908",http://nla.gov.au/nla.news-page21197560,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197560/level3
1908-12-30,21197612,"The Gadfly, 30 December 1908",http://nla.gov.au/nla.news-page21197612,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197612/level3
1907-07-31,21196433,"The Gadfly, 31 July 1907",http://nla.gov.au/nla.news-page21196433,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196433/level3
1907-09-04,21196509,"The Gadfly,  4 September 1907",http://nla.gov.au/nla.news-page21196509,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196509/level3
1908-10-07,21197384,"The Gadfly,  7 October 1908",http://nla.gov.au/nla.news-page21197384,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197384/level3
1908-10-21,21197424,"The Gadfly, 21 October 1908",http://nla.gov.au/nla.news-page21197424,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197424/level3
1908-04-29,21196986,"The Gadfly, 29 April 1908",http://nla.gov.au/nla.news-page21196986,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21196986/level3
1909-02-17,21197722,"The Gadfly, 17 February 1909",http://nla.gov.au/nla.news-page21197722,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21197722/level3
1906-08-01,21069614,"The Gadfly,  1 August 1906",http://nla.gov.au/nla.news-page21069614,http://trove.nla.gov.au/ndp/imageservice/nla.news-page21069614/level3
